Instance,Terminal,Layer,X location,Y location,Voltage
_14112_,VGND,li1,337.4100,288.3200,0.000002
_14111_,VGND,li1,350.2900,272.0000,0.000007
_14110_,VGND,li1,355.3500,272.0000,0.000008
_14109_,VGND,li1,349.8300,272.0000,0.000007
_14108_,VGND,li1,345.4600,277.4400,0.000026
_14107_,VGND,li1,342.4700,277.4400,0.000021
_14106_,VGND,li1,319.2400,315.5200,0.000016
_14105_,VGND,li1,308.6600,310.0800,0.000013
_14104_,VGND,li1,303.8300,310.0800,0.000014
_14103_,VGND,li1,301.5300,315.5200,0.000021
_14102_,VGND,li1,310.0400,310.0800,0.000013
_14101_,VGND,li1,330.0500,310.0800,0.000006
_14100_,VGND,li1,325.9100,310.0800,0.000007
_14099_,VGND,li1,322.0000,310.0800,0.000009
_14098_,VGND,li1,316.4800,320.9600,0.000002
_14097_,VGND,li1,308.8900,320.9600,0.000002
_14096_,VGND,li1,313.4900,320.9600,0.000002
_14095_,VGND,li1,307.2800,320.9600,0.000002
_14094_,VGND,li1,324.5300,326.4000,0.000014
_14093_,VGND,li1,324.9900,320.9600,0.000002
_14092_,VGND,li1,328.2100,326.4000,0.000011
_14091_,VGND,li1,285.8900,179.5200,0.000011
_14090_,VGND,li1,311.1900,310.0800,0.000012
_14089_,VGND,li1,310.2700,304.6400,0.000023
_14088_,VGND,li1,303.8300,320.9600,0.000002
_14087_,VGND,li1,327.7500,315.5200,0.000013
_14086_,VGND,li1,310.7300,320.9600,0.000002
_14085_,VGND,li1,320.8500,326.4000,0.000015
_14084_,VGND,li1,317.6300,310.0800,0.000010
_14083_,VGND,li1,283.1300,184.9600,0.000035
_14082_,VGND,li1,793.0400,212.1600,0.000022
_14081_,VGND,li1,717.6000,190.4000,0.000020
_14080_,VGND,li1,344.3100,190.4000,0.000005
_14079_,VGND,li1,337.6400,168.6400,0.000026
_14078_,VGND,li1,320.6200,174.0800,0.000011
_14077_,VGND,li1,314.8700,337.2800,0.000010
_14076_,VGND,li1,342.7000,174.0800,0.000022
_14075_,VGND,li1,278.3000,353.6000,0.000015
_14074_,VGND,li1,334.6500,136.0000,0.000021
_14073_,VGND,li1,338.3300,130.5600,0.000050
_14072_,VGND,li1,336.7200,163.2000,0.000005
_14071_,VGND,li1,325.2200,163.2000,0.000006
_14070_,VGND,li1,342.7000,157.7600,0.000023
_14069_,VGND,li1,337.4100,152.3200,0.000029
_14068_,VGND,li1,329.8200,163.2000,0.000005
_14067_,VGND,li1,323.1500,163.2000,0.000007
_14066_,VGND,li1,339.9400,163.2000,0.000005
_14065_,VGND,li1,336.4900,163.2000,0.000005
_14064_,VGND,li1,532.2200,184.9600,0.000006
_14063_,VGND,li1,600.7600,184.9600,0.000004
_14062_,VGND,li1,596.1600,184.9600,0.000004
_14061_,VGND,li1,593.1700,190.4000,0.000012
_14060_,VGND,li1,599.8400,184.9600,0.000004
_14059_,VGND,li1,600.3000,179.5200,0.000003
_14058_,VGND,li1,607.6600,184.9600,0.000004
_14057_,VGND,li1,553.3800,184.9600,0.000005
_14056_,VGND,li1,568.1000,174.0800,0.000015
_14055_,VGND,li1,546.4800,179.5200,0.000006
_14054_,VGND,li1,550.1600,179.5200,0.000005
_14053_,VGND,li1,545.1000,184.9600,0.000005
_14052_,VGND,li1,325.4500,195.8400,0.000007
_14051_,VGND,li1,319.7000,353.6000,0.000008
_14050_,VGND,li1,315.7900,348.1600,0.000017
_14049_,VGND,li1,323.3800,184.9600,0.000014
_14048_,VGND,li1,296.9300,348.1600,0.000016
_14047_,VGND,li1,284.9700,348.1600,0.000015
_14046_,VGND,li1,320.6200,195.8400,0.000008
_14045_,VGND,li1,260.5900,331.8400,0.000011
_14044_,VGND,li1,239.4300,331.8400,0.000013
_14043_,VGND,li1,235.0600,331.8400,0.000013
_14042_,VGND,li1,229.5400,331.8400,0.000014
_14041_,VGND,li1,231.8400,337.2800,0.000012
_14040_,VGND,li1,261.7400,326.4000,0.000048
_14039_,VGND,li1,258.2900,326.4000,0.000050
_14038_,VGND,li1,233.2200,326.4000,0.000064
_14037_,VGND,li1,206.0800,337.2800,0.000013
_14036_,VGND,li1,205.6200,348.1600,0.000012
_14035_,VGND,li1,202.1700,348.1600,0.000011
_14034_,VGND,li1,204.2400,331.8400,0.000016
_14033_,VGND,li1,199.4100,337.2800,0.000013
_14032_,VGND,li1,201.4800,326.4000,0.000082
_14031_,VGND,li1,201.4800,337.2800,0.000013
_14030_,VGND,li1,196.6500,337.2800,0.000013
_14029_,VGND,li1,240.3500,342.7200,0.000039
_14028_,VGND,li1,239.6600,348.1600,0.000013
_14027_,VGND,li1,232.5300,342.7200,0.000039
_14026_,VGND,li1,239.4300,342.7200,0.000039
_14025_,VGND,li1,239.6600,331.8400,0.000013
_14024_,VGND,li1,234.3700,337.2800,0.000012
_14023_,VGND,li1,230.2300,320.9600,0.000002
_14022_,VGND,li1,223.3300,342.7200,0.000038
_14021_,VGND,li1,225.6300,331.8400,0.000014
_14020_,VGND,li1,339.2500,125.1200,0.000033
_14019_,VGND,li1,331.4300,136.0000,0.000019
_14018_,VGND,li1,343.8500,130.5600,0.000050
_14017_,VGND,li1,564.6500,174.0800,0.000015
_14016_,VGND,li1,324.9900,179.5200,0.000005
_14015_,VGND,li1,200.7900,320.9600,0.000001
_14014_,VGND,li1,543.0300,179.5200,0.000006
_14013_,VGND,li1,604.2100,184.9600,0.000004
_14012_,VGND,li1,274.6200,342.7200,0.000042
_14011_,VGND,li1,597.7700,179.5200,0.000003
_14010_,VGND,li1,550.3900,184.9600,0.000005
_14009_,VGND,li1,541.6500,168.6400,0.000029
_14008_,VGND,li1,240.1200,353.6000,0.000021
_14007_,VGND,li1,239.4300,353.6000,0.000022
_14006_,VGND,li1,595.4700,179.5200,0.000003
_14005_,VGND,li1,783.6100,435.2000,0.000013
_14004_,VGND,li1,719.2100,429.7600,0.000088
_14003_,VGND,li1,193.4300,435.2000,0.000014
_14002_,VGND,li1,189.9800,435.2000,0.000012
_14001_,VGND,li1,189.9800,440.6400,0.000016
_14000_,VGND,li1,184.2300,440.6400,0.000014
_13999_,VGND,li1,179.4000,440.6400,0.000013
_13998_,VGND,li1,175.4900,440.6400,0.000014
_13997_,VGND,li1,189.7500,429.7600,0.000031
_13996_,VGND,li1,152.7200,424.3200,0.000061
_13995_,VGND,li1,188.8300,424.3200,0.000049
_13994_,VGND,li1,256.9100,527.6800,0.000009
_13993_,VGND,li1,253.4600,527.6800,0.000009
_13992_,VGND,li1,199.6400,527.6800,0.000008
_13991_,VGND,li1,158.0100,456.9600,0.000017
_13990_,VGND,li1,254.8400,565.7600,0.000015
_13989_,VGND,li1,172.0400,451.5200,0.000027
_13988_,VGND,li1,149.9600,451.5200,0.000049
_13987_,VGND,li1,146.5100,451.5200,0.000052
_13986_,VGND,li1,256.4500,544.0000,0.000035
_13985_,VGND,li1,171.1200,451.5200,0.000027
_13984_,VGND,li1,174.5700,462.4000,0.000014
_13983_,VGND,li1,171.1200,462.4000,0.000014
_13982_,VGND,li1,168.1300,462.4000,0.000015
_13981_,VGND,li1,207.6900,462.4000,0.000039
_13980_,VGND,li1,168.8200,451.5200,0.000029
_13979_,VGND,li1,234.6000,549.4400,0.000052
_13978_,VGND,li1,191.5900,549.4400,0.000022
_13977_,VGND,li1,166.9800,451.5200,0.000031
_13976_,VGND,li1,186.5300,451.5200,0.000024
_13975_,VGND,li1,162.8400,451.5200,0.000035
_13974_,VGND,li1,158.9300,451.5200,0.000039
_13973_,VGND,li1,188.1400,190.4000,0.000034
_13972_,VGND,li1,190.9000,190.4000,0.000034
_13971_,VGND,li1,376.9700,625.6000,0.000014
_13970_,VGND,li1,370.3000,631.0400,0.000092
_13969_,VGND,li1,364.5500,631.0400,0.000092
_13968_,VGND,li1,375.8200,636.4800,0.000029
_13967_,VGND,li1,373.0600,625.6000,0.000014
_13966_,VGND,li1,381.3400,625.6000,0.000014
_13965_,VGND,li1,411.0100,614.7200,0.000026
_13964_,VGND,li1,409.4000,620.1600,0.000073
_13963_,VGND,li1,407.1000,614.7200,0.000025
_13962_,VGND,li1,419.9800,614.7200,0.000027
_13961_,VGND,li1,403.4200,614.7200,0.000024
_13960_,VGND,li1,164.6800,429.7600,0.000016
_13959_,VGND,li1,161.2300,429.7600,0.000016
_13958_,VGND,li1,184.6900,174.0800,0.000015
_13957_,VGND,li1,149.5000,174.0800,0.000060
_13956_,VGND,li1,185.3800,168.6400,0.000028
_13955_,VGND,li1,183.3100,168.6400,0.000023
_13954_,VGND,li1,144.2100,174.0800,0.000068
_13953_,VGND,li1,170.2000,163.2000,0.000013
_13952_,VGND,li1,175.7200,179.5200,0.000010
_13951_,VGND,li1,171.3500,179.5200,0.000013
_13950_,VGND,li1,162.1500,163.2000,0.000018
_13949_,VGND,li1,406.8700,609.2800,0.000208
_13948_,VGND,li1,415.1500,614.7200,0.000027
_13947_,VGND,li1,399.5100,614.7200,0.000023
_13946_,VGND,li1,149.2700,424.3200,0.000064
_13945_,VGND,li1,161.6900,179.5200,0.000020
_13944_,VGND,li1,164.6800,174.0800,0.000039
_13943_,VGND,li1,154.5600,179.5200,0.000024
_13942_,VGND,li1,157.3200,174.0800,0.000048
_13941_,VGND,li1,170.2000,190.4000,0.000046
_13940_,VGND,li1,153.4100,174.0800,0.000054
_13939_,VGND,li1,163.5300,179.5200,0.000018
_13938_,VGND,li1,149.2700,179.5200,0.000027
_13937_,VGND,li1,165.3700,190.4000,0.000058
_13936_,VGND,li1,261.5100,565.7600,0.000014
_13935_,VGND,li1,255.7600,571.2000,0.000029
_13934_,VGND,li1,248.6300,571.2000,0.000029
_13933_,VGND,li1,252.7700,544.0000,0.000035
_13932_,VGND,li1,252.7700,533.1200,0.000012
_13931_,VGND,li1,377.4300,625.6000,0.000014
_13930_,VGND,li1,370.9900,636.4800,0.000029
_13929_,VGND,li1,406.8700,625.6000,0.000015
_13928_,VGND,li1,372.8300,620.1600,0.000055
_13927_,VGND,li1,767.7400,462.4000,0.000034
_13926_,VGND,li1,767.0500,462.4000,0.000034
_13925_,VGND,li1,719.2100,462.4000,0.000052
_13924_,VGND,li1,198.4900,462.4000,0.000031
_13923_,VGND,li1,195.2700,495.0400,0.000086
_13922_,VGND,li1,193.4300,500.4800,0.000021
_13921_,VGND,li1,189.5200,500.4800,0.000019
_13920_,VGND,li1,188.1400,495.0400,0.000063
_13919_,VGND,li1,181.0100,489.6000,0.000006
_13918_,VGND,li1,188.1400,500.4800,0.000019
_13917_,VGND,li1,183.7700,500.4800,0.000017
_13916_,VGND,li1,230.9200,527.6800,0.000009
_13915_,VGND,li1,180.3200,500.4800,0.000016
_13914_,VGND,li1,176.4100,489.6000,0.000008
_13913_,VGND,li1,194.1200,505.9200,0.000011
_13912_,VGND,li1,207.0000,500.4800,0.000026
_13911_,VGND,li1,193.6600,516.8000,0.000025
_13910_,VGND,li1,163.9900,511.3600,0.000030
_13909_,VGND,li1,193.4300,511.3600,0.000039
_13908_,VGND,li1,190.9000,489.6000,0.000006
_13907_,VGND,li1,187.9100,489.6000,0.000006
_13906_,VGND,li1,177.3300,489.6000,0.000008
_13905_,VGND,li1,165.1400,489.6000,0.000015
_13904_,VGND,li1,171.1200,489.6000,0.000011
_13903_,VGND,li1,166.7500,489.6000,0.000015
_13902_,VGND,li1,163.5300,489.6000,0.000017
_13901_,VGND,li1,172.0400,500.4800,0.000021
_13900_,VGND,li1,224.4800,511.3600,0.000080
_13899_,VGND,li1,217.1200,522.2400,0.000015
_13898_,VGND,li1,221.2600,511.3600,0.000073
_13897_,VGND,li1,215.9700,533.1200,0.000010
_13896_,VGND,li1,217.5800,511.3600,0.000070
_13895_,VGND,li1,220.3400,538.5600,0.000031
_13894_,VGND,li1,216.8900,538.5600,0.000031
_13893_,VGND,li1,189.2900,288.3200,0.000009
_13892_,VGND,li1,187.6800,293.7600,0.000029
_13891_,VGND,li1,317.1700,631.0400,0.000041
_13890_,VGND,li1,317.4000,625.6000,0.000032
_13889_,VGND,li1,320.8500,631.0400,0.000040
_13888_,VGND,li1,316.9400,647.3600,0.000017
_13887_,VGND,li1,316.9400,636.4800,0.000023
_13886_,VGND,li1,309.5800,625.6000,0.000042
_13885_,VGND,li1,332.8100,592.9600,0.000010
_13884_,VGND,li1,329.8200,587.5200,0.000034
_13883_,VGND,li1,329.8200,592.9600,0.000011
_13882_,VGND,li1,330.7400,614.7200,0.000010
_13881_,VGND,li1,336.2600,592.9600,0.000012
_13880_,VGND,li1,198.4900,495.0400,0.000095
_13879_,VGND,li1,188.8300,516.8000,0.000021
_13878_,VGND,li1,177.3300,255.6800,0.000049
_13877_,VGND,li1,183.5400,288.3200,0.000009
_13876_,VGND,li1,150.8800,255.6800,0.000049
_13875_,VGND,li1,146.0500,261.1200,0.000037
_13874_,VGND,li1,180.5500,266.5600,0.000011
_13873_,VGND,li1,175.2600,261.1200,0.000015
_13872_,VGND,li1,170.2000,255.6800,0.000049
_13871_,VGND,li1,164.4500,255.6800,0.000049
_13870_,VGND,li1,170.4300,266.5600,0.000020
_13869_,VGND,li1,313.0300,647.3600,0.000019
_13868_,VGND,li1,335.1100,598.4000,0.000011
_13867_,VGND,li1,325.9100,609.2800,0.000072
_13866_,VGND,li1,313.0300,636.4800,0.000025
_13865_,VGND,li1,306.5900,625.6000,0.000046
_13864_,VGND,li1,325.4500,587.5200,0.000040
_13863_,VGND,li1,168.5900,500.4800,0.000025
_13862_,VGND,li1,153.4100,489.6000,0.000023
_13861_,VGND,li1,166.2900,277.4400,0.000011
_13860_,VGND,li1,175.2600,277.4400,0.000007
_13859_,VGND,li1,160.0800,277.4400,0.000013
_13858_,VGND,li1,162.3800,277.4400,0.000012
_13857_,VGND,li1,181.7000,288.3200,0.000008
_13856_,VGND,li1,157.5500,266.5600,0.000034
_13855_,VGND,li1,169.0500,277.4400,0.000009
_13854_,VGND,li1,178.2500,288.3200,0.000008
_13853_,VGND,li1,214.1300,511.3600,0.000066
_13852_,VGND,li1,213.6700,522.2400,0.000015
_13851_,VGND,li1,229.3100,533.1200,0.000011
_13850_,VGND,li1,324.0700,598.4000,0.000012
_13849_,VGND,li1,149.2700,277.4400,0.000017
_13848_,VGND,li1,802.4700,451.5200,0.000034
_13847_,VGND,li1,683.3300,473.2800,0.000020
_13846_,VGND,li1,686.3200,473.2800,0.000020
_13845_,VGND,li1,327.7500,478.7200,0.000004
_13844_,VGND,li1,319.7000,473.2800,0.000016
_13843_,VGND,li1,316.0200,495.0400,0.000111
_13842_,VGND,li1,348.6800,500.4800,0.000031
_13841_,VGND,li1,352.1300,500.4800,0.000034
_13840_,VGND,li1,316.9400,500.4800,0.000015
_13839_,VGND,li1,317.1700,500.4800,0.000015
_13838_,VGND,li1,305.9000,495.0400,0.000152
_13837_,VGND,li1,303.3700,500.4800,0.000018
_13836_,VGND,li1,309.5800,495.0400,0.000133
_13835_,VGND,li1,291.1800,478.7200,0.000009
_13834_,VGND,li1,286.1200,478.7200,0.000010
_13833_,VGND,li1,278.9900,473.2800,0.000018
_13832_,VGND,li1,275.5400,478.7200,0.000012
_13831_,VGND,li1,287.0400,467.8400,0.000061
_13830_,VGND,li1,292.5600,489.6000,0.000006
_13829_,VGND,li1,291.4100,505.9200,0.000010
_13828_,VGND,li1,316.4800,473.2800,0.000016
_13827_,VGND,li1,278.3000,467.8400,0.000068
_13826_,VGND,li1,272.0900,467.8400,0.000075
_13825_,VGND,li1,309.1200,473.2800,0.000017
_13824_,VGND,li1,305.6700,473.2800,0.000017
_13823_,VGND,li1,321.7700,489.6000,0.000006
_13822_,VGND,li1,314.8700,484.1600,0.000004
_13821_,VGND,li1,344.3100,495.0400,0.000041
_13820_,VGND,li1,332.5800,478.7200,0.000003
_13819_,VGND,li1,329.8200,473.2800,0.000016
_13818_,VGND,li1,344.3100,478.7200,0.000005
_13817_,VGND,li1,336.7200,505.9200,0.000015
_13816_,VGND,li1,338.3300,505.9200,0.000017
_13815_,VGND,li1,330.2800,489.6000,0.000006
_13814_,VGND,li1,332.5800,478.7200,0.000003
_13813_,VGND,li1,323.1500,478.7200,0.000005
_13812_,VGND,li1,552.6900,587.5200,0.000161
_13811_,VGND,li1,549.7000,598.4000,0.000039
_13810_,VGND,li1,550.8500,598.4000,0.000039
_13809_,VGND,li1,547.4000,598.4000,0.000039
_13808_,VGND,li1,543.7200,598.4000,0.000039
_13807_,VGND,li1,553.3800,582.0800,0.000045
_13806_,VGND,li1,556.6000,587.5200,0.000170
_13805_,VGND,li1,553.3800,587.5200,0.000165
_13804_,VGND,li1,540.0400,587.5200,0.000143
_13803_,VGND,li1,557.0600,576.6400,0.000015
_13802_,VGND,li1,557.5200,598.4000,0.000039
_13801_,VGND,li1,244.9500,119.6800,0.000075
_13800_,VGND,li1,239.6600,119.6800,0.000078
_13799_,VGND,li1,247.2500,97.9200,0.000036
_13798_,VGND,li1,244.7200,92.4800,0.000063
_13797_,VGND,li1,251.1600,97.9200,0.000036
_13796_,VGND,li1,243.1100,103.3600,0.000031
_13795_,VGND,li1,248.1700,92.4800,0.000065
_13794_,VGND,li1,244.2600,119.6800,0.000075
_13793_,VGND,li1,244.0300,125.1200,0.000023
_13792_,VGND,li1,234.8300,119.6800,0.000081
_13791_,VGND,li1,271.6300,473.2800,0.000019
_13790_,VGND,li1,536.5900,587.5200,0.000139
_13789_,VGND,li1,554.9900,598.4000,0.000039
_13788_,VGND,li1,539.3500,598.4000,0.000039
_13787_,VGND,li1,554.0700,598.4000,0.000039
_13786_,VGND,li1,537.9700,598.4000,0.000039
_13785_,VGND,li1,549.0100,582.0800,0.000046
_13784_,VGND,li1,546.7100,587.5200,0.000155
_13783_,VGND,li1,241.5000,108.8000,0.000166
_13782_,VGND,li1,239.4300,114.2400,0.000015
_13781_,VGND,li1,228.1600,119.6800,0.000083
_13780_,VGND,li1,219.6500,119.6800,0.000088
_13779_,VGND,li1,221.7200,97.9200,0.000032
_13778_,VGND,li1,241.0400,92.4800,0.000061
_13777_,VGND,li1,234.3700,92.4800,0.000057
_13776_,VGND,li1,217.8100,103.3600,0.000024
_13775_,VGND,li1,306.1300,495.0400,0.000145
_13774_,VGND,li1,325.9100,489.6000,0.000006
_13773_,VGND,li1,334.1900,500.4800,0.000016
_13772_,VGND,li1,283.1300,462.4000,0.000057
_13771_,VGND,li1,553.6100,576.6400,0.000015
_13770_,VGND,li1,804.5400,326.4000,0.000002
_13769_,VGND,li1,669.0700,315.5200,0.000023
_13768_,VGND,li1,671.6000,315.5200,0.000024
_13767_,VGND,li1,501.6300,266.5600,0.000007
_13766_,VGND,li1,480.4700,364.4800,0.000004
_13765_,VGND,li1,526.4700,424.3200,0.000050
_13764_,VGND,li1,527.1600,418.8800,0.000035
_13763_,VGND,li1,534.7500,418.8800,0.000038
_13762_,VGND,li1,522.3300,435.2000,0.000009
_13761_,VGND,li1,525.5500,435.2000,0.000010
_13760_,VGND,li1,527.8500,424.3200,0.000050
_13759_,VGND,li1,524.1700,418.8800,0.000034
_13758_,VGND,li1,479.3200,337.2800,0.000035
_13757_,VGND,li1,476.7900,386.2400,0.000004
_13756_,VGND,li1,475.6400,337.2800,0.000038
_13755_,VGND,li1,485.5300,386.2400,0.000003
_13754_,VGND,li1,476.5600,331.8400,0.000015
_13753_,VGND,li1,469.6600,331.8400,0.000019
_13752_,VGND,li1,464.8300,331.8400,0.000021
_13751_,VGND,li1,484.6100,369.9200,0.000034
_13750_,VGND,li1,477.0200,304.6400,0.000006
_13749_,VGND,li1,473.5700,304.6400,0.000007
_13748_,VGND,li1,480.0100,304.6400,0.000005
_13747_,VGND,li1,474.4900,310.0800,0.000004
_13746_,VGND,li1,477.9400,369.9200,0.000048
_13745_,VGND,li1,473.5700,369.9200,0.000058
_13744_,VGND,li1,477.0200,359.0400,0.000096
_13743_,VGND,li1,476.5600,364.4800,0.000004
_13742_,VGND,li1,472.4200,364.4800,0.000005
_13741_,VGND,li1,475.6400,320.9600,0.000008
_13740_,VGND,li1,472.6500,315.5200,0.000013
_13739_,VGND,li1,474.2600,380.8000,0.000008
_13738_,VGND,li1,518.4200,272.0000,0.000009
_13737_,VGND,li1,572.0100,369.9200,0.000061
_13736_,VGND,li1,567.6400,380.8000,0.000010
_13735_,VGND,li1,566.2600,369.9200,0.000060
_13734_,VGND,li1,568.5600,369.9200,0.000061
_13733_,VGND,li1,560.7400,369.9200,0.000059
_13732_,VGND,li1,574.3100,391.6800,0.000009
_13731_,VGND,li1,567.6400,386.2400,0.000011
_13730_,VGND,li1,566.7200,397.1200,0.000048
_13729_,VGND,li1,577.7600,397.1200,0.000053
_13728_,VGND,li1,573.6200,386.2400,0.000011
_13727_,VGND,li1,474.0300,320.9600,0.000008
_13726_,VGND,li1,477.2500,304.6400,0.000006
_13725_,VGND,li1,480.0100,375.3600,0.000014
_13724_,VGND,li1,477.2500,288.3200,0.000004
_13723_,VGND,li1,484.6100,184.9600,0.000007
_13722_,VGND,li1,478.8600,179.5200,0.000015
_13721_,VGND,li1,513.3600,244.8000,0.000048
_13720_,VGND,li1,509.9100,244.8000,0.000045
_13719_,VGND,li1,475.4100,179.5200,0.000017
_13718_,VGND,li1,479.5500,190.4000,0.000003
_13717_,VGND,li1,480.4700,190.4000,0.000003
_13716_,VGND,li1,477.2500,190.4000,0.000003
_13715_,VGND,li1,482.0800,184.9600,0.000008
_13714_,VGND,li1,484.1500,179.5200,0.000010
_13713_,VGND,li1,543.0300,402.5600,0.000041
_13712_,VGND,li1,557.7500,375.3600,0.000023
_13711_,VGND,li1,564.1900,386.2400,0.000011
_13710_,VGND,li1,574.3100,397.1200,0.000051
_13709_,VGND,li1,574.3100,386.2400,0.000012
_13708_,VGND,li1,564.1900,380.8000,0.000009
_13707_,VGND,li1,565.5700,375.3600,0.000024
_13706_,VGND,li1,467.5900,359.0400,0.000146
_13705_,VGND,li1,473.1100,277.4400,0.000030
_13704_,VGND,li1,496.1100,228.4800,0.000045
_13703_,VGND,li1,492.2000,228.4800,0.000045
_13702_,VGND,li1,488.9800,228.4800,0.000044
_13701_,VGND,li1,494.0400,223.0400,0.000011
_13700_,VGND,li1,498.1800,266.5600,0.000007
_13699_,VGND,li1,489.6700,223.0400,0.000010
_13698_,VGND,li1,488.7500,228.4800,0.000044
_13697_,VGND,li1,492.8900,266.5600,0.000006
_13696_,VGND,li1,471.2700,386.2400,0.000005
_13695_,VGND,li1,526.4700,413.4400,0.000043
_13694_,VGND,li1,522.7900,424.3200,0.000047
_13693_,VGND,li1,535.6700,413.4400,0.000051
_13692_,VGND,li1,531.0700,418.8800,0.000037
_13691_,VGND,li1,539.3500,418.8800,0.000041
_13690_,VGND,li1,564.1900,364.4800,0.000019
_13689_,VGND,li1,484.1500,228.4800,0.000052
_13688_,VGND,li1,671.3700,451.5200,0.000081
_13687_,VGND,li1,625.8300,456.9600,0.000049
_13686_,VGND,li1,512.2100,157.7600,0.000082
_13685_,VGND,li1,497.4900,152.3200,0.000022
_13684_,VGND,li1,488.0600,157.7600,0.000037
_13683_,VGND,li1,484.1500,157.7600,0.000036
_13682_,VGND,li1,506.0000,152.3200,0.000031
_13681_,VGND,li1,625.1400,467.8400,0.000004
_13680_,VGND,li1,622.3800,473.2800,0.000027
_13679_,VGND,li1,618.7000,473.2800,0.000030
_13678_,VGND,li1,610.6500,478.7200,0.000033
_13677_,VGND,li1,631.5800,484.1600,0.000039
_13676_,VGND,li1,626.0600,484.1600,0.000039
_13675_,VGND,li1,619.8500,484.1600,0.000040
_13674_,VGND,li1,626.0600,495.0400,0.000005
_13673_,VGND,li1,613.1800,505.9200,0.000046
_13672_,VGND,li1,609.2700,511.3600,0.000033
_13671_,VGND,li1,633.4200,500.4800,0.000020
_13670_,VGND,li1,630.8900,495.0400,0.000005
_13669_,VGND,li1,639.8600,495.0400,0.000004
_13668_,VGND,li1,638.7100,495.0400,0.000004
_13667_,VGND,li1,626.0600,500.4800,0.000020
_13666_,VGND,li1,603.2900,500.4800,0.000022
_13665_,VGND,li1,554.7600,473.2800,0.000071
_13664_,VGND,li1,550.6200,462.4000,0.000177
_13663_,VGND,li1,548.5500,467.8400,0.000006
_13662_,VGND,li1,543.0300,462.4000,0.000162
_13661_,VGND,li1,553.6100,473.2800,0.000071
_13660_,VGND,li1,548.3200,473.2800,0.000074
_13659_,VGND,li1,460.2300,462.4000,0.000033
_13658_,VGND,li1,459.5400,473.2800,0.000050
_13657_,VGND,li1,487.6000,473.2800,0.000023
_13656_,VGND,li1,456.5500,473.2800,0.000053
_13655_,VGND,li1,456.3200,478.7200,0.000007
_13654_,VGND,li1,452.4100,478.7200,0.000008
_13653_,VGND,li1,463.6800,462.4000,0.000032
_13652_,VGND,li1,462.0700,462.4000,0.000032
_13651_,VGND,li1,453.1000,489.6000,0.000021
_13650_,VGND,li1,456.3200,489.6000,0.000020
_13649_,VGND,li1,465.7500,489.6000,0.000017
_13648_,VGND,li1,432.8600,484.1600,0.000004
_13647_,VGND,li1,427.1100,484.1600,0.000004
_13646_,VGND,li1,460.0000,489.6000,0.000019
_13645_,VGND,li1,448.5000,495.0400,0.000017
_13644_,VGND,li1,445.0500,495.0400,0.000018
_13643_,VGND,li1,458.1600,456.9600,0.000008
_13642_,VGND,li1,446.2000,456.9600,0.000009
_13641_,VGND,li1,439.5300,456.9600,0.000010
_13640_,VGND,li1,477.9400,462.4000,0.000028
_13639_,VGND,li1,479.5500,467.8400,0.000012
_13638_,VGND,li1,453.5600,462.4000,0.000035
_13637_,VGND,li1,454.0200,456.9600,0.000009
_13636_,VGND,li1,497.2600,146.8800,0.000017
_13635_,VGND,li1,490.5900,146.8800,0.000014
_13634_,VGND,li1,516.1200,157.7600,0.000089
_13633_,VGND,li1,514.0500,157.7600,0.000085
_13632_,VGND,li1,502.5500,152.3200,0.000028
_13631_,VGND,li1,491.0500,157.7600,0.000041
_13630_,VGND,li1,439.0700,462.4000,0.000039
_13629_,VGND,li1,450.1100,456.9600,0.000009
_13628_,VGND,li1,499.3300,157.7600,0.000057
_13627_,VGND,li1,502.5500,157.7600,0.000064
_13626_,VGND,li1,500.7100,157.7600,0.000061
_13625_,VGND,li1,492.4300,152.3200,0.000017
_13624_,VGND,li1,488.7500,163.2000,0.000004
_13623_,VGND,li1,486.4500,174.0800,0.000011
_13622_,VGND,li1,485.5300,163.2000,0.000004
_13621_,VGND,li1,477.0200,157.7600,0.000048
_13620_,VGND,li1,474.0300,157.7600,0.000051
_13619_,VGND,li1,602.8300,473.2800,0.000041
_13618_,VGND,li1,625.8300,473.2800,0.000024
_13617_,VGND,li1,462.9900,489.6000,0.000018
_13616_,VGND,li1,549.4700,462.4000,0.000177
_13615_,VGND,li1,552.6900,462.4000,0.000185
_13614_,VGND,li1,458.3900,467.8400,0.000030
_13613_,VGND,li1,548.5500,473.2800,0.000073
_13612_,VGND,li1,484.1500,473.2800,0.000025
_13611_,VGND,li1,556.8300,473.2800,0.000070
_13610_,VGND,li1,630.4300,484.1600,0.000039
_13609_,VGND,li1,733.4700,141.4400,0.000119
_13608_,VGND,li1,670.4500,195.8400,0.000031
_13607_,VGND,li1,578.4500,195.8400,0.000038
_13606_,VGND,li1,452.8700,108.8000,0.000007
_13605_,VGND,li1,578.6800,228.4800,0.000024
_13604_,VGND,li1,575.4600,223.0400,0.000017
_13603_,VGND,li1,572.7000,223.0400,0.000017
_13602_,VGND,li1,569.7100,228.4800,0.000027
_13601_,VGND,li1,569.9400,217.6000,0.000099
_13600_,VGND,li1,561.8900,217.6000,0.000096
_13599_,VGND,li1,578.2200,233.9200,0.000012
_13598_,VGND,li1,577.9900,233.9200,0.000012
_13597_,VGND,li1,603.0600,228.4800,0.000016
_13596_,VGND,li1,604.4400,223.0400,0.000015
